Ziagenavir ; Abacavir ; 
Salder S ; Ácido Salicílico + Enxofre Precipitado ; 
Sastid ; Ácido Salicílico + Enxofre Precipitado ; 
Anapyon ; Ácido Tânico + Clorofila + Tirotricina ; 
Andriodermol ; Ácido Undecilênico + Undecilenato De Zinco ; 
Zax ; Ácidos Graxos E Vitamina E ; 
Água para Injetáveis - ABL ; Água Estéril ; 
Água para Injetáveis - Farmace ; Água Estéril ; 
Água para Injetáveis - Isofarma ; Água Estéril ; 
Álcool Etílico - Hemafarma ; Álcool Etílico ; 
Advansept Álcool 70% ; Álcool Etílico ; 
Nat Sept 70 ; Álcool Etílico ; 
Álcool 70% - ADV ; Álcool Etílico ; 
Biovicerin ; Bacillus Cereus ; 
Enterogermina Plus ; Bacillus Cereus ; 
Baclofen ; Baclofeno ; 
Baclofeno ; Baclofeno ; 
Baclofeno ; Baclofeno ; 
Baclon ; Baclofeno ; 
Lioresal ; Baclofeno ; 
Cognitus ; Bacopa Monnieri ; 
Bambair ; Bambuterol ; 
Bambec ; Bambuterol ; 
Simulect ; Basiliximabe ; 
Nulojix ; Belatacepte ; 
Belladonna D1 ; Belladonna ; 
Hibor ; Bemiparina Sódica ; 
Milgamma ; Benfotiamina ; 
Neosoro ; Benzalcônio + Cloreto De Sódio + Nafazolina ; 
Fisiosoro ; Benzalcônio + Cloreto De Sódio + Nafazolina ; 
Rinomax ; Benzalcônio + Cloreto De Sódio + Nafazolina ; 
Narcaricina ; Benzbromarona ; 
Benzatron ; Benzilpenicilina Benzatina ; 
Benzetacil ; Benzilpenicilina Benzatina ; 
Benzilpenicilina ; Benzilpenicilina Benzatina ; 
Benzilpenicilina Benzatina ; Benzilpenicilina Benzatina ; 
Bepeben ; Benzilpenicilina Benzatina ; 
Biozatin ; Benzilpenicilina Benzatina ; 
Cristacilina ; Benzilpenicilina Potássica ; 
Benzapen G ; Benzilpenicilina Procaína + Benzilpenicilina Potássica ; 
Benzilpenicilina ProcaÍna + Benzilpenicilina Potássica ; Benzilpenicilina Procaína + Benzilpenicilina Potássica ; 
Wonilin ; Benzilpenicilina Procaína + Benzilpenicilina Potássica ; 
Benznidazol ; Benznidazol ; 
Nesina ; Benzoato De Alogliptina ; 
Nesina Met ; Benzoato De Alogliptina + Cloridrato De Metformina ; 
Nesina Pio ; Benzoato De Alogliptina + Cloridrato De Pioglitazona ; 
Acarsan ; Benzoato De Benzila ; 
Benzin ; Benzoato De Benzila ; 
Benzoderm ; Benzoato De Benzila ; 
Sanasar ; Benzoato De Benzila ; 
Benzoato de Benzila ; Benzoato De Benzila ; 
Benzoato de Benzila ; Benzoato De Benzila ; 
Benzoax ; Benzoato De Benzila ; 
Benzoben ; Benzoato De Benzila ; 
Benzocid ; Benzoato De Benzila ; 
Benzotisan ; Benzoato De Benzila ; 
Miticoçan ; Benzoato De Benzila ; 
Parasimed ; Benzoato De Benzila ; 
Ped.Benzil ; Benzoato De Benzila ; 
Pruriderm ; Benzoato De Benzila ; 
Pruridol ; Benzoato De Benzila ; 
Sarnerico ; Benzoato De Benzila ; 
Scabenzil ; Benzoato De Benzila ; 
Zilaben ; Benzoato De Benzila ; 
Maxalt ; Benzoato De Rizatriptana ; 
Maxalt RPD ; Benzoato De Rizatriptana ; 
Benzotop ; Benzocaína ; 
Cepacaína ; Benzocaína + Cloreto De Cetilpiridínio ; 
Neopiridin ; Benzocaína + Cloreto De Cetilpiridínio ; 
Sanilin ; Benzocaína + Cloreto De Cetilpiridínio ; 
Gargotricin ; Benzocaína + Tirotricina ; 
Andolba ; Benzocaína + Triclosana + Mentol ; 
Metronidazol ; Benzoilmetronidazol ; 
Benzoilmetronidazol ; Benzoilmetronidazol ; 
Benzoilmetronidazol ; Benzoilmetronidazol ; 
Benzoilmetronidazol ; Benzoilmetronidazol ; 
Colpist Mt ; Benzoilmetronidazol + Nistatina ; 
Kolpitrat ; Benzoilmetronidazol + Nistatina ; 
Benzoilmetronidazol + Nistatina + Cloreto de Benzalcônio ; Benzoilmetronidazol + Nistatina + Cloreto De Benzalcônio ; 
Benzoilmetronidazol + Nistatina + Cloreto de Benzalcônio ; Benzoilmetronidazol + Nistatina + Cloreto De Benzalcônio ; 
Bio-Vagin ; Benzoilmetronidazol + Nistatina + Cloreto De Benzalcônio ; 
Tricolplex ; Benzoilmetronidazol + Nistatina + Cloreto De Benzalcônio ; 
Berberis-Homaccord ; Berberis Vulgaris D2 + Associação ; 
Sinudoron ; Berberis Vulgaris D2 + Associação ; 
Kologlan ; Berberis Vulgaris D2 + Associação ; 
Amlovasc ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Alivpress ; Besilato De Anlodipino ; 
Anlo ; Besilato De Anlodipino ; 
Besilapin ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Besilato de Anlodipino ; Besilato De Anlodipino ; 
Cordarex ; Besilato De Anlodipino ; 
Nemodine ; Besilato De Anlodipino ; 
Besilato de Anlodipino + Losartana Potássica ; Besilato De Anlodipino + Losartana Potássica ; 
Lotar ; Besilato De Anlodipino + Losartana Potássica ; 
Besilato de Anlodipino + Losartana Potássica ; Besilato De Anlodipino + Losartana Potássica ; 
Branta ; Besilato De Anlodipino + Losartana Potássica ; 
Sinergen ; Besilato De Anlodipino + Maleato De Enalapril ; 
Atmos ; Besilato De Anlodipino + Maleato De Enalapril ; 
Besilato de Atracúrio ; Besilato De Atracúrio ; 
Besitrac ; Besilato De Atracúrio ; 
Tracrium ; Besilato De Atracúrio ; 
Tracur ; Besilato De Atracúrio ; 
Cor Select ; Besilato De Levanlodipino ; 
Novanlo ; Besilato De Levanlodipino ; 
Beta Bronze Herbarium ; Betacaroteno ; 
Betacaroteno - Lab. Catarinense ; Betacaroteno ; 
Zirvit Beta ; Betacaroteno ; 
Puregon ; Betafolitropina ; 
Avonex ; Betainterferona 1a ; 
Rebif ; Betainterferona 1a ; 
Extavia ; Betainterferona 1b ; 
Betaferon ; Betainterferona 1b ; 
Avastin ; Bevacizumabe ; 
Bezafibrato ; Bezafibrato ; 
Bezafibrato ; Bezafibrato ; 
Bezafibrato ; Bezafibrato ; 
Cedur ; Bezafibrato ; 
Cedur Retard ; Bezafibrato ; 
Bezafibrato ; Bezafibrato ; 
Bicalutamida ; Bicalutamida ; 
Bicalutamida ; Bicalutamida ; 
Casodex ; Bicalutamida ; 
Gepeprostin ; Bicalutamida ; 
Bicarbonato de Sódio - Hemafarma  ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio - Lab. Catarinense ; Bicarbonato De Sódio ; 
Estomanol ; Bicarbonato De Sódio ; 
Bibag ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio ; Bicarbonato De Sódio ; 
Bicarbonato de Sódio - LBS ; Bicarbonato De Sódio ; 
CPHD Bicarbonato de Sódio 8,4% ; Bicarbonato De Sódio ; 
Cphd 35 Ba ; Bicarbonato De Sódio ; 
Cphd Farmarin ; Bicarbonato De Sódio ; 
Farmacart ; Bicarbonato De Sódio ; 
Nefrosol Cphd FraÇÃo BÁsica ; Bicarbonato De Sódio ; 
Sol Cart B ; Bicarbonato De Sódio ; 
Solução de Bicarbonato de Sódio 8,4% ; Bicarbonato De Sódio ; 
CPHD 24/34 ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
CPHD AC 35 ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
CPHD AC 45 ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
CPHD NA+ 138 ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
CPHD SMP 35 ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
HD 170 BIC AC - 8,4% Solução HD BAS ; Bicarbonato De Sódio + Cloreto De Cálcio + Cloreto De Magnésio + Cloreto De Potássio + Cloreto De Sódio ; 
Mycospor ; Bifonazol ; 
Alektos ; Bilastina ; 
Bimatoprosta ; Bimatoprosta ; 
Bimatoprosta ; Bimatoprosta ; 
Bimatoprosta ; Bimatoprosta ; 
Bimatoprosta ; Bimatoprosta ; 
Bimatoprosta ; Bimatoprosta ; 
Bimatoprosta ; Bimatoprosta ; 
Glamigan ; Bimatoprosta ; 
Latisse ; Bimatoprosta ; 
Lumigan ; Bimatoprosta ; 
Lumigan Rc ; Bimatoprosta ; 
Bimagan ; Bimatoprosta ; 
Glaucur ; Bimatoprosta ; 
Luptas ; Bimatoprosta ; 
Ganfort ; Bimatoprosta + Maleato De Timolol ; 
Akineton ; Biperideno ; 
Cinetol ; Biperideno ; 
Parkinsol ; Biperideno ; 
Propark ; Biperideno ; 
Bisalax ; Bisacodil ; 
Ducodil ; Bisacodil ; 
Dulcolax ; Bisacodil ; 
Lacto Purga ; Bisacodil ; 
Plesonax ; Bisacodil ; 
Lacton ; Bisacodil ; 
Humectol D ; Bisacodil + Docusato De Sódio ; 
Belpidex ; Bisacodil + Docusato De Sódio ; 
Tecnofer ; Bisglicinato Ferroso ; 
Pepto Bismol ; Bismuto ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Aterogrel ; Bissulfato De Clopidogrel ; 
Bissulfato De Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Bissulfato de Clopidogrel ; Bissulfato De Clopidogrel ; 
Clopido-Gran ; Bissulfato De Clopidogrel ; 
Clopin ; Bissulfato De Clopidogrel ; 
Cuore ; Bissulfato De Clopidogrel ; 
Lopigrel ; Bissulfato De Clopidogrel ; 
Paquetá ; Bissulfato De Clopidogrel ; 
Plagrel ; Bissulfato De Clopidogrel ; 
Plaq ; Bissulfato De Clopidogrel ; 
Victrelis ; Boceprevir ; 
Hepatoplantas ; Boldo ; 
Imunobil ; Boldo ; 
Eparema ; Boldo + Cáscara Sagrada + Ruibarbo ; 
Gamaline V ; Borago Officinalis ; 
Gamax ; Borago Officinalis ; 
Niolix ; Borago Officinalis ; 
Bortezomibe ; Bortezomibe ; 
Velcade ; Bortezomibe ; 
Bortyz ; Bortezomibe ; 
Bosentana ; Bosentana ; 
Bosentana ; Bosentana ; 
Bosentana ; Bosentana ; 
Tracleer ; Bosentana ; 
Adcetris ; Brentuximabe Vedotina ; 
Azopt ; Brinzolamida ; 
Simbrinza ; Brinzolamida + Dextrotartarato De Brimonidina ; 
Azorga ; Brinzolamida + Timolol ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Fluxtar SR ; Bromazepam ; 
Somalium ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromazepam ; Bromazepam ; 
Bromoxon ; Bromazepam ; 
Lexfast ; Bromazepam ; 
Lexotan ; Bromazepam ; 
Lezepan ; Bromazepam ; 
Neurilan ; Bromazepam ; 
Uni Bromazepax ; Bromazepam ; 
Seebri ; Brometo De Glicopirrônio ; 
Ultibro ; Brometo De Glicopirrônio + Indacaterol ; 
Aerodivent ; Brometo De Ipratrópio ; 
Atrovent ; Brometo De Ipratrópio ; 
Atrovent N ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Ipraneo ; Brometo De Ipratrópio ; 
Ares ; Brometo De Ipratrópio ; 
Asmaliv ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Brometo de Ipratrópio ; Brometo De Ipratrópio ; 
Ipravent ; Brometo De Ipratrópio ; 
Combivent ; Brometo De Ipratrópio + Sulfato De Salbutamol ; 
Lonium ; Brometo De Otilônio ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Dicetel ; Brometo De Pinavério ; 
Siilif ; Brometo De Pinavério ; 
Bromepina ; Brometo De Pinavério ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Brometo de Pinavério ; Brometo De Pinavério ; 
Sinavel ; Brometo De Pinavério ; 
Sindrotic ; Brometo De Pinavério ; 
Mestinon ; Brometo De Piridostigmina ; 
Spiriva Respimat ; Brometo De Tiotrópio ; 
Anoro ; Brometo De Umeclidinio + Trifenanato De Vilanterol ; 
Vecuron ; Brometo De Vecurônio ; 
Veronio ; Brometo De Vecurônio ; 
Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Alcytam  ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Bromidrato de Citalopram ; Bromidrato De Citalopram ; 
Celapram ; Bromidrato De Citalopram ; 
Cipramil ; Bromidrato De Citalopram ; 
Citaforin ; Bromidrato De Citalopram ; 
Citagran ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Citalopram ; Bromidrato De Citalopram ; 
Enablex ; Bromidrato De Darifenacina ; 
Fenazic ; Bromidrato De Darifenacina ; 
Bisoltussin ; Bromidrato De Dextrometorfano ; 
Berotec ; Bromidrato De Fenoterol ; 
Bromidrato de Fenoterol ; Bromidrato De Fenoterol ; 
Bromidrato de Fenoterol ; Bromidrato De Fenoterol ; 
Bromifen ; Bromidrato De Fenoterol ; 
Bromidrato de Fenoterol ; Bromidrato De Fenoterol ; 
Bromidrato de Fenoterol ; Bromidrato De Fenoterol ; 
Fenatec ; Bromidrato De Fenoterol ; 
Parlodel ; Bromocriptina ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Digeliv ; Bromoprida ; 
Digesan ; Bromoprida ; 
Digesprid ; Bromoprida ; 
Digestil ; Bromoprida ; 
Digestina ; Bromoprida ; 
Fagico ; Bromoprida ; 
Gastrobene ; Bromoprida ; 
Plamet ; Bromoprida ; 
Bromogex ; Bromoprida ; 
Bromopan ; Bromoprida ; 
Bromoprida ; Bromoprida ; 
Budecort Aqua ; Budesonida ; 
Busonid Caps ; Budesonida ; 
Entocort ; Budesonida ; 
Miflonide ; Budesonida ; 
Noex ; Budesonida ; 
Pulmicort ; Budesonida ; 
Budesonida ; Budesonida ; 
Bufedil ; Buflomedil ; 
Burinax ; Bumetanida ; 
Restiva ; Buprenorfina ; 
Ansitec ; Buspirona ; 
Busilvex ; Bussulfano ; 
Myleran ; Bussulfano ; 
Buscopan ; Butilbrometo De Escopolamina ; 
Uni Hioscin ; Butilbrometo De Escopolamina ; 
Algexin ; Butilbrometo De Escopolamina ; 
Atrocolic ; Butilbrometo De Escopolamina ; 
Belscopan ; Butilbrometo De Escopolamina ; 
Buscoveran Composto ; Butilbrometo De Escopolamina ; 
Butilbrometo De Escopolamina ; Butilbrometo De Escopolamina ; 
Butilbrometo De Escopolamina ; Butilbrometo De Escopolamina ; 
Butilbrometo de Escopolamina ; Butilbrometo De Escopolamina ; 
Butilbrometo de Escopolamina ; Butilbrometo De Escopolamina ; 
Butilbrometo de Escopolamina ; Butilbrometo De Escopolamina ; 
Butilbrometo de Escopolamina ; Butilbrometo De Escopolamina ; 
Escopolamina ; Butilbrometo De Escopolamina ; 
Hioariston ; Butilbrometo De Escopolamina ; 
Hioscina ; Butilbrometo De Escopolamina ; 
Atrovex ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Buscoplex Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Sódica ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Dorspan Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Neocopan ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Belspan ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Belspan Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Binospan ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Buscopan Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Monoidratada ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Sódica ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Sódica ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Sódica ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Butilbrometo de Escopolamina + Dipirona Sódica ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Escopen Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Espafin ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Espafin Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Espasmodid Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Hiospan Composto ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Hypocina Composta ; Butilbrometo De Escopolamina + Dipirona Sódica ; 
Buscoduo ; Butilbrometo De Escopolamina + Paracetamol ; 
Espaslit Duo ; Butilbrometo De Escopolamina + Paracetamol ; 
Anaseptil ; Bacitracina + Neomicina + Polimixina B + Zinco ; 
Bacineo ; Bacitracina + Neomicina + Zinco ; 
Beclometasona ; Beclometasona ; 
Benlysta ; Belimumabe ; 
Rinosoro ; Benzalcônio + Cloreto De Sódio ; 
Sorine Nebulizador ; Benzalcônio + Cloreto De Sódio ; 
Alive ; Benzalcônio + Cloreto De Sódio ; 
Rinoben ; Benzalcônio + Cloreto De Sódio ; 
Survanta ; Beractante ; 
Maxibell ; Berberina + Nafazolina + Zinco ; 
Caduet ; Besilato De Anlodipino + Atorvastatina Cálcica ; 
Zirvit Kids ; Betacaroteno + Associação ; 
Zirvit ; Betacaroteno + Associação ; 
Zirvit E ; Betacaroteno + Associação ; 
Recormon ; Betaepoetina ; 
Mircera ; Betaepoetina + Metoxipolietilenoglicol ; 
Fabrazyme ; Betagalsidase ; 
Cremederme ; Betamet + Gentam + Iodoclorohidroxquina + Toln ; 
Daivobet ; Betametasona + Calcipotriol ; 
Betnovate Q ; Betametasona + Clioquinol ; 
Lanitop ; Betametildigoxina ; 
Magnésia Bisurada ; Bicarbonato De Sódio + Carbonato De Cálcio + Carbonato Básico De Bismuto + Carbonato De Magnésio ; 
Bisuisan ; Bicarbonato De Sódio + Carbonato De Cálcio + Carbonato De Magnésio ; 
Estomazil ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Frusalt ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Sal de Fruta Eno ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Sal de Fruta Eno Camomila ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Stomaliv ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Frutaxx ; Bicarbonato De Sódio + Carbonato De Sódio + Ácido Cítrico ; 
Sal de Andrews ; Bicarbonato De Sódio + Sulfato De Magnésio ; 
Cutisanol ; Bismuto + Magnésio + Zinco ; 
Gotas Digestivas ; Boldo + Camomila + Genciana + Noz-Vomica ; 
Sulpan ; Bromazepam + Sulpirida ; 
Drapolene ; Brometo Cetrimonio + Benzalcônio ; 
Relistor ; Brometo De Metilnaltrexona ; 
Brometo de Pancurônio ; Brometo De Pancurônio ; 
Pancuron ; Brometo De Pancurônio ; 
Brometo De Rocuronio ; Brometo De Rocurônio ; 
Brometo De RocurÔnio ; Brometo De Rocurônio ; 
Brometo de Rocurônio ; Brometo De Rocurônio ; 
Esmeron ; Brometo De Rocurônio ; 
Rocuron ; Brometo De Rocurônio ; 
Romeran ; Brometo De Rocurônio ; 
Drenareuma ; Bryonia Alba + Daphne Mezereum + Associações ; 
Leparin ; Bryonia Alba + Daphne Mezereum + Associações ; 
Propan ; Buclizina + Cafeína + Complexo B + Lisina ; 
Jevtana ; Cabazitaxel ; 
Proazitax ; Cabazitaxel ; 
Cabazred ; Cabazitaxel ; 
Caberedux ; Cabergolina ; 
Cabergolina ; Cabergolina ; 
Cabertrix ; Cabergolina ; 
Dostinex ; Cabergolina ; 
Cabergolina ; Cabergolina ; 
Cabergolina ; Cabergolina ; 
Cabergolina ; Cabergolina ; 
Trilax ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Algi Tanderil ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Beserol ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Flexalgin ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Infralax ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Mioflex A ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Tanderalgin ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Tandriflan ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Tandrilax ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Torsilax ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Abederil ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Algi-butazolon ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Carisoprodol + Diclofenaco Sódico + Paracetamol + CafeÍna ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Sedilax ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Tandrotamol ; Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol ; 
Dorilax ; Cafeína + Carisoprodol + Paracetamol ; 
Tandene ; Cafeína + Carisoprodol + Paracetamol ; 
Cefalium ; Cafeína + Ergotamina + Metoclopramida + Paracetamol ; 
